period,window_days,buy_thresh,sell_thresh,return_pct,max_dd_pct,trades,win_rate,profit_factor,calmar,static_return_pct,static_max_dd_pct,outperformance
2016_2017_Bull,365,-2.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,365,-2.0,2.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,365,-2.0,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,365,-2.0,3.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2018_Bear,365,-1.0,1.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.0,2.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.0,2.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.0,3.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.0,3.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.2,1.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.2,2.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.2,2.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.2,3.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.2,3.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.5,1.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.5,2.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.5,2.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.5,3.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.5,3.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.8,1.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.8,2.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.8,2.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.8,3.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-1.8,3.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-2.0,1.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-2.0,2.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-2.0,2.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-2.0,3.0,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2018_Bear,365,-2.0,3.5,-49.11960908717131,-61.57813200606692,1,0.0,0,-0.7976794275333304,-49.11960908717131,-61.57813200606692,0.0
2019_Recovery,365,-1.0,1.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.0,2.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.0,2.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.0,3.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.0,3.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.2,1.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.2,2.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.2,2.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.2,3.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.2,3.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.5,1.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.5,2.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.5,2.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.5,3.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.5,3.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.8,1.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.8,2.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.8,2.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.8,3.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-1.8,3.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-2.0,1.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-2.0,2.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-2.0,2.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-2.0,3.0,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2019_Recovery,365,-2.0,3.5,87.16174456068191,-48.982813000684764,1,0.0,0,1.779435259454442,87.16174456068191,-48.982813000684764,0.0
2020_2021_Bull,365,-1.0,1.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.0,2.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.0,2.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.0,3.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.0,3.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.2,1.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.2,2.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.2,2.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.2,3.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.2,3.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.5,1.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.5,2.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.5,2.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.5,3.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.5,3.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.8,1.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.8,2.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.8,2.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.8,3.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-1.8,3.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-2.0,1.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-2.0,2.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-2.0,2.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-2.0,3.0,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2020_2021_Bull,365,-2.0,3.5,1100.7864929287407,-51.86169126186414,3,66.66666666666666,999,21.22542605428278,1100.7864929287407,-51.86169126186414,0.0
2022_Bear,365,-1.0,1.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.0,2.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.0,2.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.0,3.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.0,3.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.2,1.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.2,2.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.2,2.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.2,3.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.2,3.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.5,1.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.5,2.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.5,2.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.5,3.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.5,3.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.8,1.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.8,2.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.8,2.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.8,3.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-1.8,3.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-2.0,1.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-2.0,2.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-2.0,2.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-2.0,3.0,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2022_Bear,365,-2.0,3.5,-65.04927734915155,-66.739616089799,1,0.0,0,-0.9746726331423142,-65.04927734915155,-66.739616089799,0.0
2023_2024_Cycle,365,-1.0,1.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.0,2.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.0,2.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.0,3.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.0,3.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.2,1.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.2,2.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.2,2.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.2,3.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.2,3.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.5,1.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.5,2.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.5,2.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.5,3.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.5,3.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.8,1.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.8,2.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.8,2.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.8,3.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-1.8,3.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-2.0,1.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-2.0,2.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-2.0,2.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-2.0,3.0,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
2023_2024_Cycle,365,-2.0,3.5,486.2319037232082,-26.1820330084766,1,0.0,0,18.571205053701807,486.2319037232082,-26.1820330084766,0.0
Full_History,365,-1.0,1.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.0,2.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.0,2.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.0,3.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.0,3.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.2,1.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.2,2.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.2,2.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.2,3.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.2,3.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.5,1.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.5,2.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.5,2.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.5,3.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.5,3.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.8,1.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.8,2.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.8,2.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.8,3.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-1.8,3.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-2.0,1.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-2.0,2.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-2.0,2.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-2.0,3.0,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
Full_History,365,-2.0,3.5,2373.8076477323907,-76.63456370856909,3,66.66666666666666,999,30.975679025976596,2373.8076477323907,-76.63456370856909,0.0
2016_2017_Bull,730,-1.0,1.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.0,2.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.0,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.0,3.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.2,1.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.2,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.2,2.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.2,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.2,3.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.5,1.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.5,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.5,2.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.5,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.5,3.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.8,1.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.8,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.8,2.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.8,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-1.8,3.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2016_2017_Bull,730,-2.0,1.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
